task_name,instructional_prompt,raw_student_code,canonical_reference,proficiency,normalized_student_code,normalized_canonical_code
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"prev=input()
while prev % 2 != 0:
   curr=input()
   if curr % 2 == 0:
      print ""even"", curr
   prev=curr

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"prev =  while prev % 2  ! =   0: curr =  if curr % 2   =  =   0: ""even"" ,  curr prev = curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"prev=input()
while prev % 2 != 0:
   curr=input()
   if curr % 2 == 0:
      print ""even"", curr
   prev=curr

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"prev =  while prev % 2  ! =   0: curr =  if curr % 2   =  =   0: ""even"" ,  curr prev = curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"prev=input()
while prev % 2 != 0:
   curr=input()
   if curr % 2 == 0:
      print ""even"", curr
   prev=curr

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"prev =  while prev % 2  ! =   0: curr =  if curr % 2   =  =   0: ""even"" ,  curr prev = curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr=input()

while curr%2!=0:
   curr=input()
   

print ""even"", curr


",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr =  while curr%2 ! =  0: curr =  ""even"" ,  curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr=input()

while curr%2!=0:
   curr=input()
   

print ""even"", curr


",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr =  while curr%2 ! =  0: curr =  ""even"" ,  curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()
   
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()
   
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"
n = input()
while n%2 != 0:
  n = input()

print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n%2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"
n = input()
while n%2 != 0:
  n = input()

print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n%2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr = input()

while curr % 2 != 0:
   curr = input()

print ""even"" , curr
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr  =  while curr % 2  ! =   0: curr  =  ""even""  ,  curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr = input()

while curr % 2 != 0:
   curr = input()

print ""even"" , curr
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr  =  while curr % 2  ! =   0: curr  =  ""even""  ,  curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr = input()

while curr % 2 != 0:
   curr = input()

print ""even"" , curr
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr  =  while curr % 2  ! =   0: curr  =  ""even""  ,  curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
    n = input()

if n % 2 == 0:
    print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  if n % 2   =  =   0: ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
    n = input()

if n % 2 == 0:
    print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  if n % 2   =  =   0: ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
if n % 2 == 0:
	print ""even"", n
else:
	while n % 2 != 0:
		n = input()

print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  if n % 2   =  =   0: ""even"" ,  n else: while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
if n % 2 == 0:
	print ""even"", n
else:
	while n % 2 != 0:
		n = input()

print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  if n % 2   =  =   0: ""even"" ,  n else: while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
	n = input()

print ""even"",n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
	n = input()

print ""even"",n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"current = input()
while current%2 != 0:
	current = input()
print ""even"", current
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"current  =  while current%2  ! =   0: current  =  ""even"" ,  current",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"current = input()
while current%2 != 0:
	current = input()
print ""even"", current
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"current  =  while current%2  ! =   0: current  =  ""even"" ,  current",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 == 1:
  n = input()

print ""even"" , n  ",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2   =  =   1: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 == 1:
  n = input()

print ""even"" , n  ",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2   =  =   1: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
    n = input()
    
if n % 2 == 0:
    print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  if n % 2   =  =   0: ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
    n = input()
    
if n % 2 == 0:
    print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  if n % 2   =  =   0: ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
	n = input()
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
	n = input()
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()

print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()

print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()

print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr = input()

while curr % 2 != 0:
   if curr % 2 != 0:   
    tmp = curr 
   curr = input()
print""even"",curr",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr  =  while curr % 2  ! =   0: if curr % 2  ! =   0: tmp  =  curr curr  =  print""even"" , curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr = input()

while curr % 2 != 0:
   if curr % 2 != 0:   
    tmp = curr 
   curr = input()
print""even"",curr",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr  =  while curr % 2  ! =   0: if curr % 2  ! =   0: tmp  =  curr curr  =  print""even"" , curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr=input()

while curr%2!=0:
	curr=input()

print ""even"",curr",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr =  while curr%2 ! =  0: curr =  ""even"" , curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"curr=input()

while curr%2!=0:
	curr=input()

print ""even"",curr",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"curr =  while curr%2 ! =  0: curr =  ""even"" , curr",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
    n = input()
print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
    n = input()
print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
    n = input()
print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
	n = input()
print ""even"" , n
	
		 
	
		
       

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
	n = input()
print ""even"" , n
	
		 
	
		
       

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n=input()

while n%2!=0:
   n=input()
   if n%2==0:
       print ""even"" , n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n =  while n%2 ! =  0: n =  if n%2  =  =  0: ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n=input()

while n%2!=0:
   n=input()
   if n%2==0:
       print ""even"" , n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n =  while n%2 ! =  0: n =  if n%2  =  =  0: ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()
   

print 'even', n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  'even' ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()
   

print 'even', n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  'even' ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = 1
while n % 2 != 0:
    n = input()
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  1 while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = 1
while n % 2 != 0:
    n = input()
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  1 while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input ()

while n % 2 != 0:
    n = input ()

print ""even"" , n

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input ()

while n % 2 != 0:
    n = input ()

print ""even"" , n

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n=input()
while n%2 != 0:      
      n=input()
print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n =  while n%2  ! =   0: n =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n=input()
while n%2 != 0:      
      n=input()
print ""even"",n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n =  while n%2  ! =   0: n =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input ()
i = 0 

while n % 2 != 0:
    n = input ()
    i = i + 1

print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  i  =  0 while n % 2  ! =   0: n  =  i  =  i + 1 ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input ()
i = 0 

while n % 2 != 0:
    n = input ()
    i = i + 1

print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  i  =  0 while n % 2  ! =   0: n  =  i  =  i + 1 ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = 1

while n % 2 != 0:
   n = input()
print ""even"" ,  n

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  1 while n % 2  ! =   0: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = 1

while n % 2 != 0:
   n = input()
print ""even"" ,  n

",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  1 while n % 2  ! =   0: n  =  ""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()
   
print""even"" , n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  print""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
   n = input()
   
print""even"" , n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  print""even""  ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n=input()
while n%2!=0:
    n=input()
print ""even"",n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n =  while n%2 ! =  0: n =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n=input()
while n%2!=0:
    n=input()
print ""even"",n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n =  while n%2 ! =  0: n =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 !=0:
   n = input()

print ""even"",n    ",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =  0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 !=0:
   n = input()

print ""even"",n    ",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =  0: n  =  ""even"" , n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
   n = input()
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 != 0:
   n = input()
print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
    n = input()

print ""even"", n 
    
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

while n % 2 != 0:
    n = input()

print ""even"", n 
    
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2  ! =   0: n  =  ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input ()
i = 0

while n % 2 != 0:
   n = input ()
   i = i + 1

print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  i  =  0 while n % 2  ! =   0: n  =  i  =  i + 1 ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input ()
i = 0

while n % 2 != 0:
   n = input ()
   i = i + 1

print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  i  =  0 while n % 2  ! =   0: n  =  i  =  i + 1 ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

i = 0

while n % 2 != 0:

   n = input()

   i = i + 1

print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  i  =  0 while n % 2  ! =   0: n  =  i  =  i + 1 ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()

i = 0

while n % 2 != 0:

   n = input()

   i = i + 1

print ""even"", n
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  i  =  0 while n % 2  ! =   0: n  =  i  =  i + 1 ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 == 1:
        n = input()

print ""even "" + str(n)
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2   =  =   1: n  =  ""even "" + str(n)",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = input()
while n % 2 == 1:
        n = input()

print ""even "" + str(n)
",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  while n % 2   =  =   1: n  =  ""even "" + str(n)",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = 1

while n % 2 != 0:
	n = input()
	if n % 2 == 0:
		print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  1 while n % 2  ! =   0: n  =  if n % 2   =  =   0: ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
even.py,Write a program that repeatedly prompts the user for an integer input until an even number is entered. Return the final even number entered.,"n = 1

while n % 2 != 0:
	n = input()
	if n % 2 == 0:
		print ""even"", n",def require_even(n_str): n = int(n_str); while n % 2 != 0: n = int(input()); return n,novice,"n  =  1 while n % 2  ! =   0: n  =  if n % 2   =  =   0: ""even"" ,  n",def require_even(n_str): n  =  int(n_str); while n % 2  ! =   0: n  =  int( ); return n
